86307;Swiping Down
52199;Turning Hand Clockwise
134154;Thumb Down
132945;Doing other things
1037;Swiping Left
109272;Swiping Right
57325;Swiping Right
100511;Doing other things
138736;Doing other things
46528;Pushing Two Fingers Away
73259;Swiping Left
128469;Swiping Left
145616;Doing other things
114388;Swiping Left
48958;Doing other things
77986;Swiping Left
68720;Pulling Two Fingers In
85697;Zooming In With Full Hand
118887;Swiping Down
54608;Swiping Right
2850;No gesture
109044;Turning Hand Counterclockwise
31047;No gesture
42135;Swiping Left
77653;Swiping Right
80222;Swiping Down
3298;Doing other things
22250;Zooming In With Full Hand
112679;Pushing Two Fingers Away
112636;No gesture
54439;Thumb Down
11996;Pushing Two Fingers Away
38035;Pulling Two Fingers In
100262;No gesture
145465;Thumb Up
47051;Thumb Up
147941;Turning Hand Counterclockwise
31041;Swiping Left
132022;Pushing Two Fingers Away
126969;Doing other things
66721;Pushing Two Fingers Away
25244;Thumb Down
55570;Zooming In With Full Hand
1275;Thumb Down
90885;Turning Hand Counterclockwise
57450;Zooming In With Full Hand
24511;Doing other things
92001;Turning Hand Counterclockwise
30135;Zooming In With Full Hand
117678;Zooming In With Full Hand
764;Zooming In With Full Hand
72982;Swiping Left
52670;Swiping Up
52420;Swiping Left
129521;Zooming Out With Full Hand
83696;Thumb Up
73317;Doing other things
16130;Thumb Down
31451;Pulling Two Fingers In
100879;Swiping Up
111136;Pulling Two Fingers In
113272;Turning Hand Clockwise
37673;Doing other things
127021;Pulling Two Fingers In
18484;Doing other things
3549;Swiping Down
68624;Doing other things
101465;Pulling Two Fingers In
121529;Pulling Two Fingers In
78399;Thumb Down
55258;Pulling Two Fingers In
72553;Stop Sign
91024;No gesture
51083;Thumb Down
5701;Doing other things
123761;Swiping Down
133088;Pushing Two Fingers Away
125098;Doing other things
14422;Stop Sign
94155;Doing other things
88681;Swiping Up
95048;Stop Sign
128392;Swiping Left
136693;No gesture
127172;Doing other things
62100;Doing other things
49303;Swiping Up
133444;Doing other things
116578;Pushing Two Fingers Away
55021;No gesture
11906;Pulling Two Fingers In
72422;Thumb Up
103110;Swiping Up
25839;No gesture
1291;Zooming In With Full Hand
43658;No gesture
5836;No gesture
145554;Doing other things
111222;Thumb Down
5627;Turning Hand Counterclockwise
111990;Turning Hand Clockwise
120240;Turning Hand Clockwise
127636;Doing other things
85562;Turning Hand Clockwise
79296;Stop Sign
142420;Thumb Down
141693;Thumb Down
8886;Pulling Two Fingers In
28065;Swiping Right
89937;Turning Hand Counterclockwise
133272;Turning Hand Clockwise
41763;Stop Sign
56508;Zooming In With Full Hand
8587;Swiping Up
74468;Zooming In With Full Hand
107693;Pushing Two Fingers Away
24098;Doing other things
81265;Swiping Left
59702;Thumb Up
57431;No gesture
14618;Swiping Left
144969;Thumb Up
122770;Doing other things
52705;Swiping Left
117529;Swiping Right
124763;Swiping Left
65685;No gesture
29602;Zooming Out With Full Hand
64255;Pushing Two Fingers Away
66348;Pushing Two Fingers Away
121300;Doing other things
29314;Zooming Out With Full Hand
89562;No gesture
124050;Zooming In With Full Hand
49635;Doing other things
88913;Doing other things
30436;Swiping Up
25884;Doing other things
98363;Turning Hand Clockwise
11429;Pulling Two Fingers In
63145;Thumb Down
4931;Turning Hand Counterclockwise
54577;No gesture
77980;Thumb Down
26684;Swiping Up
110270;Zooming Out With Full Hand
31252;Pushing Two Fingers Away
129699;Pulling Two Fingers In
82817;Doing other things
101361;Zooming In With Full Hand
117008;Doing other things
48889;Thumb Up
131569;Thumb Up
3949;Swiping Up
70624;Zooming Out With Full Hand
38996;Swiping Left
28038;Doing other things
147266;Pulling Two Fingers In
130339;Swiping Right
6409;No gesture
101074;Pulling Two Fingers In
138360;Doing other things
94899;Stop Sign
87886;Zooming Out With Full Hand
122613;Zooming Out With Full Hand
97072;Pulling Two Fingers In
7304;Zooming Out With Full Hand
76621;Pushing Two Fingers Away
89483;Stop Sign
52494;Doing other things
41096;Thumb Up
123499;Swiping Up
79186;Swiping Up
48761;Pushing Two Fingers Away
38087;Stop Sign
61730;Turning Hand Counterclockwise
76979;Swiping Right
98415;Zooming Out With Full Hand
115890;Thumb Up
14885;Swiping Left
9129;Swiping Right
8584;Thumb Up
107397;Swiping Up
117457;Thumb Down
6653;Thumb Up
61243;Swiping Left
147031;Swiping Right
6238;Doing other things
717;Turning Hand Clockwise
27294;Doing other things
130103;Swiping Up
58024;Swiping Down
70264;Thumb Up
137220;Stop Sign
134683;Doing other things
61998;Turning Hand Counterclockwise
62317;Stop Sign
135134;Swiping Right
145667;No gesture
53422;Swiping Left
39427;Thumb Up
96380;Zooming In With Full Hand
32071;No gesture
141220;Turning Hand Clockwise
49040;Zooming Out With Full Hand
112842;Swiping Down
44619;Stop Sign
98371;Pulling Two Fingers In
107071;Doing other things
77230;Pushing Two Fingers Away
51092;Stop Sign
19896;No gesture
72670;Swiping Up
77599;Pulling Two Fingers In
102581;Pushing Two Fingers Away
73742;Doing other things
133691;Zooming In With Full Hand
132711;Pulling Two Fingers In
145565;No gesture
133485;Zooming Out With Full Hand
22737;Thumb Down
26009;Doing other things
22956;Pulling Two Fingers In
16172;Stop Sign
99633;Swiping Left
97384;Swiping Down
52054;Thumb Down
3681;Thumb Down
67815;Turning Hand Clockwise
95441;Swiping Left
104323;Swiping Left
38857;Swiping Right
90033;Thumb Down
147251;No gesture
76004;Zooming Out With Full Hand
70910;Turning Hand Counterclockwise
85680;Swiping Up
116665;Stop Sign
39989;Turning Hand Clockwise
35918;Pulling Two Fingers In
81370;Turning Hand Counterclockwise
8286;Zooming Out With Full Hand
47596;Zooming Out With Full Hand
61093;Swiping Down
49174;Swiping Right
107588;Turning Hand Counterclockwise
29850;Pulling Two Fingers In
79284;Stop Sign
90675;Doing other things
21718;Swiping Right
107190;Turning Hand Counterclockwise
98245;Thumb Down
11954;Swiping Up
4197;Turning Hand Counterclockwise
2700;Swiping Up
10915;Thumb Up
111863;Doing other things
79201;Doing other things
77685;Pushing Two Fingers Away
65551;Turning Hand Clockwise
112798;Thumb Down
36401;Thumb Up
116875;Zooming Out With Full Hand
135451;Doing other things
69708;Zooming Out With Full Hand
37175;No gesture
139964;Thumb Down
36456;Thumb Up
100242;Doing other things
45629;Swiping Down
17661;Swiping Right
142003;Swiping Left
112316;Thumb Up
79264;Thumb Up
64367;Pulling Two Fingers In
64476;Stop Sign
126466;Turning Hand Counterclockwise
137042;Pushing Two Fingers Away
119164;Swiping Right
110287;Pulling Two Fingers In
66353;Doing other things
105497;Thumb Up
118701;Pulling Two Fingers In
147444;Swiping Up
88016;No gesture
8728;Stop Sign
132712;Swiping Left
135257;Swiping Left
14308;Doing other things
111524;Doing other things
73987;Swiping Down
85269;Turning Hand Clockwise
129784;Zooming In With Full Hand
86190;Pulling Two Fingers In
92553;Zooming In With Full Hand
74859;Zooming In With Full Hand
1940;No gesture
102162;Thumb Down
120565;Turning Hand Counterclockwise
131293;Zooming In With Full Hand
69208;Doing other things
147375;Swiping Down
14099;Pushing Two Fingers Away
73013;Turning Hand Counterclockwise
26055;Thumb Down
102211;Doing other things
13464;Thumb Up
97214;Pulling Two Fingers In
5426;No gesture
74234;Thumb Down
41015;Swiping Left
30637;Swiping Left
10369;Thumb Down
83742;Turning Hand Clockwise
931;Pulling Two Fingers In
138892;Turning Hand Clockwise
103563;Doing other things
56116;Doing other things
145105;Swiping Right
19301;Swiping Down
128689;Thumb Down
84601;Doing other things
104747;Swiping Down
4737;No gesture
17838;Turning Hand Clockwise
74254;Pulling Two Fingers In
30562;Doing other things
661;Thumb Down
147674;Zooming Out With Full Hand
125531;Pulling Two Fingers In
17718;Zooming Out With Full Hand
87571;Doing other things
74606;Pulling Two Fingers In
89033;Zooming Out With Full Hand
53365;Swiping Right
92037;Swiping Left
20322;Pulling Two Fingers In
8518;Swiping Down
63292;Stop Sign
10296;Doing other things
147183;Turning Hand Clockwise
91152;Zooming Out With Full Hand
114422;Doing other things
95546;No gesture
69625;Swiping Right
116197;Stop Sign
101972;Thumb Up
105581;Doing other things
57382;Zooming Out With Full Hand
33894;Pushing Two Fingers Away
27214;Swiping Up
20584;Thumb Up
17502;No gesture
17695;Thumb Up
112395;Doing other things
138520;No gesture
64597;Turning Hand Counterclockwise
13780;Zooming Out With Full Hand
123270;Swiping Left
95890;Swiping Left
36051;Doing other things
128158;Doing other things
126362;Pushing Two Fingers Away
20244;Swiping Down
122912;Doing other things
79592;Zooming Out With Full Hand
93307;Pushing Two Fingers Away
132939;Stop Sign
74830;Pulling Two Fingers In
81538;Swiping Left
59065;Swiping Right
135263;Swiping Right
145498;Zooming In With Full Hand
18015;Pulling Two Fingers In
73881;Turning Hand Counterclockwise
90385;Turning Hand Counterclockwise
96039;Stop Sign
52551;Zooming In With Full Hand
36465;Pulling Two Fingers In
33436;Swiping Left
129746;Stop Sign
9570;Swiping Down
62565;Thumb Down
37371;Pulling Two Fingers In
26794;Swiping Up
5934;Pushing Two Fingers Away
43512;Doing other things
137459;No gesture
32739;Doing other things
607;Swiping Right
14059;Thumb Up
62056;Swiping Down
138254;Pulling Two Fingers In
77144;No gesture
72536;Pulling Two Fingers In
65303;Thumb Up
131106;Doing other things
334;Pulling Two Fingers In
30277;Thumb Up
142317;Doing other things
117013;Swiping Down
135772;Zooming In With Full Hand
9980;Stop Sign
118202;Turning Hand Clockwise
65814;No gesture
84435;Doing other things
51434;Thumb Down
31805;Zooming In With Full Hand
28250;Pulling Two Fingers In
1448;Pulling Two Fingers In
103595;Pulling Two Fingers In
88894;Thumb Up
77901;Pulling Two Fingers In
77151;Swiping Left
80334;Swiping Right
15079;Doing other things
56217;Pushing Two Fingers Away
133296;Turning Hand Clockwise
141028;Stop Sign
97865;Doing other things
128587;Zooming Out With Full Hand
132083;Swiping Down
119610;Stop Sign
85527;Pushing Two Fingers Away
53302;Pulling Two Fingers In
38671;Swiping Down
96036;Swiping Up
31881;Pulling Two Fingers In
79965;Turning Hand Clockwise
107810;Pushing Two Fingers Away
67424;Swiping Down
115365;Turning Hand Clockwise
138759;Swiping Left
51617;Zooming In With Full Hand
113432;No gesture
115549;Zooming Out With Full Hand
115926;Thumb Up
9291;Thumb Down
69502;Zooming Out With Full Hand
144553;Doing other things
126818;Pulling Two Fingers In
79438;Doing other things
8648;Zooming In With Full Hand
142892;Swiping Down
110779;Doing other things
93811;No gesture
123953;Thumb Up
31588;Turning Hand Counterclockwise
129330;Thumb Up
64648;Swiping Down
139657;Swiping Up
37774;Swiping Up
97234;Pushing Two Fingers Away
73285;Stop Sign
31695;Swiping Down
110482;Doing other things
128490;Stop Sign
96626;Zooming Out With Full Hand
105891;Swiping Right
131374;Doing other things
128438;Turning Hand Counterclockwise
139294;Pulling Two Fingers In
123878;No gesture
93389;Swiping Right
144166;Turning Hand Clockwise
114040;Pulling Two Fingers In
9182;Doing other things
98924;Stop Sign
78220;Pulling Two Fingers In
126386;Thumb Up
105291;Zooming Out With Full Hand
58761;Turning Hand Counterclockwise
43151;Thumb Up
148061;Swiping Right
38118;Swiping Right
91493;Turning Hand Counterclockwise
2451;Thumb Up
39032;Zooming Out With Full Hand
138208;Doing other things
9762;Thumb Up
129786;Thumb Up
117029;Doing other things
112235;Thumb Down
119898;Swiping Up
128113;Zooming In With Full Hand
20325;Swiping Down
4598;Thumb Down
95246;Swiping Down
53368;Swiping Up
62691;Turning Hand Counterclockwise
132472;Stop Sign
68564;Turning Hand Clockwise
84388;Zooming Out With Full Hand
13089;Turning Hand Counterclockwise
118225;Swiping Up
40724;Stop Sign
24864;Pulling Two Fingers In
93090;Zooming Out With Full Hand
114021;Thumb Down
125494;Zooming Out With Full Hand
126611;Stop Sign
89539;Zooming In With Full Hand
141654;Thumb Down
123531;Pulling Two Fingers In
40137;Pushing Two Fingers Away
94341;Pulling Two Fingers In
86607;Zooming Out With Full Hand
35070;Doing other things
139969;Thumb Down
69763;Turning Hand Clockwise
61214;Swiping Up
129239;No gesture
76281;Zooming Out With Full Hand
100750;Zooming Out With Full Hand
129827;Stop Sign
127796;Swiping Right
94444;No gesture
143905;Doing other things
68240;Swiping Left
141280;Swiping Up
112890;Swiping Up
72197;Thumb Up
107597;Thumb Down
91595;No gesture
10107;No gesture
131698;Swiping Left
84623;Doing other things
8203;Pulling Two Fingers In
52067;Thumb Down
69125;Thumb Up
8290;No gesture
147513;Swiping Up
103697;Swiping Down
26264;Swiping Right
128519;Swiping Left
38456;Pulling Two Fingers In
46023;Pushing Two Fingers Away
21534;Swiping Down
123846;Doing other things
42700;Pulling Two Fingers In
90951;Zooming Out With Full Hand
18627;Pushing Two Fingers Away
134120;Swiping Down
9660;Doing other things
30388;Swiping Up
14586;Swiping Left
85950;Doing other things
40786;No gesture
103753;Doing other things
23207;Pushing Two Fingers Away
95477;Swiping Down
145054;Pulling Two Fingers In
128437;Zooming In With Full Hand
101625;Swiping Right
112258;Swiping Up
90166;Swiping Right
77957;Thumb Down
130999;Swiping Right
32640;Doing other things
49879;Thumb Down
82070;Zooming Out With Full Hand
83660;Doing other things
38937;No gesture
45894;Doing other things
137479;Swiping Right
59905;Doing other things
90245;Zooming In With Full Hand
18047;Zooming Out With Full Hand
78515;Zooming Out With Full Hand
84231;Pulling Two Fingers In
113566;Thumb Down
146302;Turning Hand Clockwise
60857;Zooming Out With Full Hand
52229;Thumb Up
141908;Doing other things
118366;Zooming In With Full Hand
46150;Swiping Left
8939;Thumb Up
19885;Swiping Up
142903;Pushing Two Fingers Away
108067;No gesture
49780;Turning Hand Clockwise
96215;Thumb Up
130159;Thumb Up
29702;Thumb Down
73368;Zooming Out With Full Hand
8225;Turning Hand Counterclockwise
13548;Swiping Down
64138;Doing other things
25573;Swiping Up
72406;Swiping Left
92828;Swiping Right
67323;Doing other things
110349;Turning Hand Counterclockwise
33704;Thumb Down
93864;Stop Sign
54421;Thumb Up
125712;Turning Hand Clockwise
68854;Thumb Up
141784;Pushing Two Fingers Away
98280;Pulling Two Fingers In
5486;Zooming Out With Full Hand
33906;Thumb Up
49942;Doing other things
65676;Stop Sign
111220;Zooming In With Full Hand
85686;Pushing Two Fingers Away
104966;Thumb Up
99473;Zooming In With Full Hand
47127;Doing other things
59950;Swiping Left
128895;No gesture
8242;Pulling Two Fingers In
29475;Pulling Two Fingers In
64667;Pushing Two Fingers Away
6081;Thumb Up
141124;Swiping Left
121446;Zooming Out With Full Hand
146775;Doing other things
7099;Pulling Two Fingers In
78857;Turning Hand Counterclockwise
146167;Turning Hand Clockwise
113752;Turning Hand Counterclockwise
56127;Turning Hand Clockwise
25502;Turning Hand Counterclockwise
58264;Turning Hand Clockwise
68430;Thumb Up
49652;Thumb Down
134263;Zooming Out With Full Hand
125186;Swiping Up
75402;No gesture
83617;Stop Sign
54625;Swiping Right
76752;Swiping Up
118978;Swiping Right
147678;Thumb Down
5192;Swiping Down
24948;Swiping Down
113638;Pushing Two Fingers Away
21805;Zooming Out With Full Hand
94242;Doing other things
9453;Thumb Down
115205;Doing other things
129254;Pulling Two Fingers In
67678;Thumb Down
106986;Swiping Up
124304;Doing other things
44660;Stop Sign
4090;Doing other things
96552;Thumb Down
70331;Thumb Down
13188;Doing other things
53176;Pulling Two Fingers In
79483;Thumb Down
82569;No gesture
107355;Thumb Up
94959;Swiping Up
128571;No gesture
38693;Thumb Down
137050;Stop Sign
114641;Doing other things
130342;Pulling Two Fingers In
122484;Turning Hand Counterclockwise
8411;Turning Hand Counterclockwise
94966;Pulling Two Fingers In
71943;Doing other things
18221;Turning Hand Clockwise
96367;No gesture
48323;Pushing Two Fingers Away
18498;Doing other things
1582;Swiping Down
28218;Turning Hand Counterclockwise
147753;Swiping Down
47172;Zooming Out With Full Hand
69614;Doing other things
128288;Thumb Up
69422;Thumb Up
102409;Stop Sign
96192;Doing other things
36121;Doing other things
21302;Turning Hand Clockwise
143252;Thumb Up
3076;No gesture
135191;Turning Hand Clockwise
139394;Turning Hand Counterclockwise
109029;Stop Sign
147501;Zooming In With Full Hand
105643;Doing other things
75743;Swiping Right
15754;Zooming Out With Full Hand
40644;Pushing Two Fingers Away
30570;Zooming Out With Full Hand
26584;Turning Hand Counterclockwise
18046;Doing other things
33263;Doing other things
128487;Swiping Up
29581;Pushing Two Fingers Away
16844;Pushing Two Fingers Away
104782;Pushing Two Fingers Away
112409;Turning Hand Counterclockwise
112091;Swiping Right
144145;No gesture
144784;Swiping Down
92771;Swiping Up
43839;Doing other things
62062;Thumb Up
31171;Stop Sign
77831;Zooming Out With Full Hand
77658;Pushing Two Fingers Away
112155;Pushing Two Fingers Away
2625;Swiping Up
42967;Stop Sign
120020;Thumb Down
34348;Turning Hand Clockwise
82395;No gesture
107197;Turning Hand Counterclockwise
126896;Swiping Right
142864;Pulling Two Fingers In
38347;Turning Hand Clockwise
4407;Doing other things
21978;No gesture
96067;Doing other things
76387;Thumb Down
135973;Swiping Up
47099;Turning Hand Counterclockwise
109606;Swiping Right
4673;Swiping Left
61276;Turning Hand Clockwise
60740;Thumb Down
98795;Swiping Left
57059;Doing other things
60975;Doing other things
113189;Stop Sign
60644;No gesture
103670;Turning Hand Counterclockwise
140987;Zooming In With Full Hand
43060;Thumb Up
48523;Stop Sign
60670;Doing other things
5514;No gesture
118856;Zooming Out With Full Hand
98188;No gesture
109582;Zooming Out With Full Hand
137645;Stop Sign
66764;Pulling Two Fingers In
8187;Doing other things
91967;Swiping Left
43796;Stop Sign
115359;Turning Hand Counterclockwise
115861;Swiping Up
79966;Zooming In With Full Hand
54765;Swiping Left
2891;Swiping Right
17528;Zooming In With Full Hand
139156;No gesture
14184;Zooming Out With Full Hand
137205;Stop Sign
25640;No gesture
76562;Pulling Two Fingers In
11196;Pulling Two Fingers In
74107;Turning Hand Counterclockwise
77485;Stop Sign
49519;Swiping Up
14613;Swiping Down
121715;Turning Hand Counterclockwise
128618;Thumb Down
115835;Doing other things
28107;Pushing Two Fingers Away
56592;Pushing Two Fingers Away
127670;Zooming In With Full Hand
117693;Swiping Up
14419;Zooming Out With Full Hand
33200;Zooming Out With Full Hand
101121;Doing other things
208;Pulling Two Fingers In
108328;Pulling Two Fingers In
68488;Swiping Up
16718;Thumb Down
88816;Swiping Right
106839;Thumb Up
120381;Thumb Down
68570;Swiping Up
133363;Zooming Out With Full Hand
787;Stop Sign
127396;Pulling Two Fingers In
127994;Thumb Down
9104;No gesture
121832;Stop Sign
29154;Zooming In With Full Hand
38553;Doing other things
138728;Doing other things
134382;Turning Hand Clockwise
78726;Turning Hand Counterclockwise
55647;Zooming In With Full Hand
53296;Swiping Down
2707;Pulling Two Fingers In
79049;Doing other things
125871;Stop Sign
105457;Doing other things
117339;Swiping Left
111783;Swiping Left
20569;Turning Hand Clockwise
123106;Zooming In With Full Hand
86127;No gesture
102048;Swiping Down
87506;Swiping Up
88517;Swiping Down
98798;Stop Sign
103381;Pulling Two Fingers In
111535;Zooming Out With Full Hand
90178;Swiping Down
59763;Pushing Two Fingers Away
73180;Turning Hand Counterclockwise
2127;Swiping Up
118071;Zooming In With Full Hand
8532;Zooming In With Full Hand
142181;Pushing Two Fingers Away
103729;Stop Sign
44943;Zooming In With Full Hand
9452;Swiping Right
110527;Pulling Two Fingers In
100178;No gesture
84690;Turning Hand Clockwise
53779;Turning Hand Counterclockwise
131616;Zooming Out With Full Hand
104316;Zooming Out With Full Hand
101209;No gesture
13520;Swiping Left
62236;Doing other things
58371;Thumb Down
77756;Swiping Right
32547;Thumb Down
10473;Swiping Down
23405;Swiping Left
105475;Doing other things
40202;Thumb Up
34197;No gesture
78468;Doing other things
63859;Pushing Two Fingers Away
146964;Pushing Two Fingers Away
34354;Pulling Two Fingers In
11985;Swiping Right
114386;Doing other things
66214;Thumb Up
68280;Stop Sign
23189;Pulling Two Fingers In
143954;Thumb Down
109871;Zooming Out With Full Hand
136618;Thumb Down
130683;Doing other things
38983;Swiping Right
102398;Swiping Up
108541;Thumb Up
121181;Doing other things
11097;No gesture
119586;Pulling Two Fingers In
14705;Swiping Right
105340;No gesture
8608;Thumb Down
8327;Pushing Two Fingers Away
46903;Turning Hand Counterclockwise
57726;Swiping Left
49938;Pushing Two Fingers Away
120905;No gesture
78522;Pushing Two Fingers Away
66846;Turning Hand Counterclockwise
129255;Swiping Left
85636;Turning Hand Clockwise
93954;Turning Hand Clockwise
42491;Thumb Down
14729;Doing other things
69700;Doing other things
124245;Swiping Left
104162;Zooming In With Full Hand
128366;Turning Hand Clockwise
103060;Pulling Two Fingers In
42909;Doing other things
9904;Swiping Left
109660;No gesture
23497;Thumb Down
141417;Swiping Right
147709;Swiping Left
145310;Pushing Two Fingers Away
12864;No gesture
142616;Swiping Down
16061;Thumb Down
69282;Doing other things
95231;Doing other things
69431;Turning Hand Counterclockwise
73768;Zooming In With Full Hand
133365;Zooming In With Full Hand
146501;Swiping Right
110069;Pulling Two Fingers In
32454;Pushing Two Fingers Away
51416;No gesture
7736;Pulling Two Fingers In
91869;Doing other things
3487;Thumb Up
83634;Pushing Two Fingers Away
23671;Swiping Left
71651;Swiping Right
5468;Stop Sign
132770;Swiping Down
14660;Swiping Up
51983;Swiping Right
49487;Doing other things
4207;Turning Hand Clockwise
121134;Stop Sign
48698;Zooming Out With Full Hand
66728;Doing other things
131242;Swiping Left
135903;Swiping Up
108310;Turning Hand Counterclockwise
24882;Swiping Up
145662;No gesture
14694;Turning Hand Counterclockwise
65645;Swiping Right
43013;No gesture
79021;Swiping Right
13099;No gesture
96823;Turning Hand Clockwise
93886;Swiping Right
38301;Pulling Two Fingers In
83290;Thumb Up
144657;Swiping Down
92928;Stop Sign
119466;Swiping Up
45208;No gesture
88337;Stop Sign
10616;Turning Hand Counterclockwise
59390;Swiping Left
17927;Pushing Two Fingers Away
112760;Turning Hand Counterclockwise
4291;Pushing Two Fingers Away
60152;Doing other things
144259;Pushing Two Fingers Away
85995;Zooming Out With Full Hand
67376;Swiping Left
102679;Pulling Two Fingers In
91287;Swiping Right
58333;Doing other things
99409;Turning Hand Clockwise
88217;Thumb Down
15929;Turning Hand Clockwise
130466;Pulling Two Fingers In
78197;Swiping Down
94463;Swiping Right
79895;No gesture
60296;Zooming In With Full Hand
162;Swiping Left
123257;Doing other things
13657;Stop Sign
128822;Turning Hand Counterclockwise
77997;Pushing Two Fingers Away
64127;Stop Sign
120025;Zooming In With Full Hand
48763;Doing other things
87524;Swiping Right
47678;Swiping Down
114895;Doing other things
78584;Turning Hand Counterclockwise
117444;Swiping Left
104874;Swiping Left
128398;Thumb Up
68204;Zooming In With Full Hand
85694;Pushing Two Fingers Away
114087;Thumb Up
45458;Swiping Down
83449;Zooming In With Full Hand
72535;Zooming In With Full Hand
146662;Zooming In With Full Hand
144167;Zooming Out With Full Hand
85676;Swiping Down
144898;Stop Sign
86550;Stop Sign
111942;Swiping Left
145084;Stop Sign
48913;Stop Sign
123084;Swiping Right
40431;Zooming Out With Full Hand
11513;Doing other things
57791;Turning Hand Clockwise
34480;Turning Hand Counterclockwise
132289;Pushing Two Fingers Away
4528;Pulling Two Fingers In
27863;Swiping Down
107100;Pushing Two Fingers Away
17952;Swiping Down
19921;Swiping Left
91935;Doing other things
72394;Turning Hand Clockwise
42840;Thumb Down
34063;Zooming Out With Full Hand
129573;Pulling Two Fingers In
95511;Swiping Left
854;Swiping Left
17264;Thumb Up
128405;Turning Hand Clockwise
50520;Thumb Up
51326;Doing other things
111825;Swiping Right
108191;Thumb Up
70238;Thumb Down
2602;Swiping Left
48342;Zooming In With Full Hand
23192;Zooming Out With Full Hand
56432;Swiping Up
15920;Doing other things
44756;Thumb Down
51689;Doing other things
105442;Stop Sign
33226;Pulling Two Fingers In
133353;Swiping Up
82993;Zooming In With Full Hand
120230;Thumb Up
50692;Turning Hand Counterclockwise
37591;Doing other things
127570;Zooming Out With Full Hand
44403;Zooming In With Full Hand
40365;Swiping Left
50232;No gesture
29910;Thumb Down
49553;Pulling Two Fingers In
43585;Thumb Up
21446;Swiping Up
66131;Doing other things
37614;Zooming In With Full Hand
108223;Doing other things
104431;Zooming In With Full Hand
112335;Swiping Down
42552;Swiping Up
72476;Thumb Down
19071;Zooming Out With Full Hand
34555;Zooming Out With Full Hand
66336;Pulling Two Fingers In
64725;Stop Sign
48152;Zooming Out With Full Hand
138594;Pulling Two Fingers In
142280;Swiping Right
9743;Swiping Right
121051;Thumb Down
66607;Thumb Down
33318;Pulling Two Fingers In
138476;Thumb Down
12139;Stop Sign
140070;Doing other things
41426;Swiping Down
101409;Swiping Up
73355;Stop Sign
74222;Turning Hand Clockwise
24638;Zooming In With Full Hand
108080;Swiping Down
61938;Pulling Two Fingers In
96732;Pushing Two Fingers Away
18173;Zooming In With Full Hand
81226;Zooming Out With Full Hand
111047;Pushing Two Fingers Away
11150;Pushing Two Fingers Away
28139;Swiping Up
62442;Swiping Left
4555;Doing other things
61440;Doing other things
128326;Zooming Out With Full Hand
141349;Thumb Up
73722;Swiping Right
6998;Zooming Out With Full Hand
170;No gesture
32464;Zooming In With Full Hand
104281;Swiping Left
48545;Zooming Out With Full Hand
96034;Swiping Up
114832;No gesture
130585;Thumb Down
1744;Thumb Down
63238;Swiping Right
47229;Zooming Out With Full Hand
14241;Stop Sign
130202;Thumb Up
113723;Swiping Right
1787;Swiping Up
148015;Thumb Up
116306;Swiping Down
120932;Doing other things
29159;Turning Hand Counterclockwise
6566;Pulling Two Fingers In
146807;Doing other things
6972;Swiping Down
40203;Doing other things
134695;Turning Hand Counterclockwise
52242;Turning Hand Counterclockwise
58361;Thumb Up
23912;Turning Hand Clockwise
26923;Stop Sign
36107;Thumb Down
91474;Pushing Two Fingers Away
143975;Zooming In With Full Hand
95172;Zooming In With Full Hand
96043;Stop Sign
94260;Doing other things
146119;Thumb Up
73230;Doing other things
135934;No gesture
16190;Thumb Down
29707;Swiping Right
63754;Zooming Out With Full Hand
24543;Pulling Two Fingers In
108961;Swiping Right
135295;No gesture
62786;Thumb Down
14551;Swiping Left
139634;Thumb Down
29528;Swiping Up
20719;Doing other things
146595;Pushing Two Fingers Away
30723;Thumb Down
64819;Zooming In With Full Hand
125792;Turning Hand Clockwise
139513;Swiping Left
96283;Thumb Down
98555;Thumb Up
26915;Doing other things
45065;No gesture
110421;Swiping Up
136996;Zooming In With Full Hand
65294;Zooming Out With Full Hand
121437;Thumb Down
116253;Zooming In With Full Hand
12263;Turning Hand Clockwise
74287;Turning Hand Counterclockwise
123149;Turning Hand Clockwise
78062;Swiping Left
25454;Doing other things
5944;Thumb Up
49736;Swiping Left
8526;Doing other things
48910;Zooming In With Full Hand
60277;Stop Sign
29968;Thumb Down
57115;Turning Hand Clockwise
42030;Swiping Right
63266;Zooming In With Full Hand
132297;Zooming In With Full Hand
16451;Swiping Left
92287;Swiping Right
122828;Swiping Right
136955;Swiping Down
115919;Thumb Down
79199;Swiping Down
81323;Doing other things
73187;Zooming Out With Full Hand
50484;No gesture
62669;Swiping Down
78179;Zooming Out With Full Hand
88751;Thumb Down
13373;Pulling Two Fingers In
29061;Swiping Right
113667;Zooming Out With Full Hand
37444;Pushing Two Fingers Away
121862;No gesture
73969;Swiping Down
31625;Swiping Right
60271;Zooming In With Full Hand
85061;Zooming In With Full Hand
110189;Thumb Up
101708;Thumb Down
118019;Swiping Down
117325;Swiping Left
56975;Zooming In With Full Hand
57936;Pulling Two Fingers In
42976;Pushing Two Fingers Away
141753;Doing other things
52249;No gesture
48904;Pushing Two Fingers Away
130289;Swiping Down
89836;Pushing Two Fingers Away
56234;Zooming In With Full Hand
109641;Pulling Two Fingers In
118186;Stop Sign
89136;Pulling Two Fingers In
95015;Zooming In With Full Hand
49013;Turning Hand Counterclockwise
15401;Turning Hand Counterclockwise
121912;Swiping Down
73674;No gesture
141767;Stop Sign
29248;Doing other things
57153;Stop Sign
